ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,bgg_id,name,year,game_type,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_time,max_time,category,mechanic,family,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,sim_family
157403,Black Fleet,2014,883,7.01,6.613,5111,/boardgame/157403/black-fleet,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__micro/img/B5TsDS84XjSLqrCW2kvvDOduDcE=/fit-in/64x64/filters:strip_icc()/pic1987366.jpg,28023,163968,27162,121410,15062,40692,157403,Black Fleet,2014.0,Family Game,"Space Cowboys,Asmodee,Asterion Press",3.0,4.0,3.0,4.0,4.0,4.0,14.0,60.0,60.0,"Nautical,Pirates,Transportation","Area Movement,Grid Movement,Hand Management,Pick-up and Deliver,Take That,Variable Player Powers","Components: Miniatures,Theme: Pirates",982.0,5404.0,7.00355,1.23667,6.58789,1.9442,Components
112,Condottiere,1995,884,6.85,6.612,9036,/boardgame/112/condottiere,https://cf.geekdo-images.com/ez1nMA4g7Mx3BVBqZT9D2w__micro/img/DBC5hOKkbXxfJERjLSPoxPE56xc=/fit-in/64x64/filters:strip_icc()/pic4211268.jpg,3,47,220,760,42,12,112,Condottiere,1995.0,Strategy Game,"Eurogames,Arclight Games,Delta Vision Publishing,Descartes Editeur,Edge Entertainment,Fantasy Flight Games,Galakta,Giochi Uniti,Heidelberger Spieleverlag,Hobby World,Lautapelit.fi,Nexus Editrice,Roomiz Games,Ubik,Z-Man Games",2.0,6.0,3.0,6.0,4.0,5.0,14.0,45.0,45.0,"Bluffing,Card Game,Medieval,Negotiation","Area Majority / Influence,Auction/Bidding,Constrained Bidding,Hand Management","Admin: Better Description Needed!,Components: Map (Continental / National scale),Components: Wooden pieces & boards,Country: Italy,History: Italian City-States,Series: Fantasy Flight Silver Line",954.0,9751.0,6.87169,1.33677,6.61941,1.9598,Admin
104710,Wiz-War (Eighth Edition),2012,885,7.06,6.611,4761,/boardgame/104710/wiz-war-eighth-edition,https://cf.geekdo-images.com/yXbWhfIuwKFJfPNg5SgPOQ__micro/img/14-oqy4sWLCsIX9Po5VtuO0czs0=/fit-in/64x64/filters:strip_icc()/pic1222733.jpg,90137,15363,36932,37111,15062,91536,104710,Wiz-War (Eighth Edition),2012.0,Thematic,"Fantasy Flight Games,Edge Entertainment,Giochi Uniti,Heidelberger Spieleverlag,Wargames Club Publishing",2.0,4.0,2.0,4.0,4.0,4.0,14.0,30.0,60.0,"Fantasy,Fighting,Miniatures","Deck Construction,Dice Rolling,Grid Movement,Hand Management,Interrupts,Line of Sight,Map Deformation,Modular Board,Pick-up and Deliver,Player Elimination,Take That,Variable Set-up","Components: Miniatures,Components: Polyhedral (not D6) dice,Creatures: Dragons,Creatures: Monsters",1005.0,4929.0,7.05012,1.43966,6.57743,2.3224,Components
66056,Rivals for Catan,2010,886,6.97,6.611,6323,/boardgame/66056/rivals-catan,https://cf.geekdo-images.com/FX_6VFrE6SQIhGzg2HoSNw__micro/img/TY8i897hQrn5iRb8NsZ4MFIG5Hg=/fit-in/64x64/filters:strip_icc()/pic3736568.jpg,127398,13,173090,244522,131260,27710,66056,Rivals for Catan,2010.0,Strategy Game,"KOSMOS,999 Games,Albi,Catan Studio,Devir,Filosofia Éditions,Giochi Uniti,Hobby World,Ideal Board Games,Igroljub,IntelliGames.BG,Lautapelit.fi,Mayfair Games,Spilbræt.dk",2.0,2.0,2.0,2.0,2.0,2.0,10.0,45.0,120.0,"Card Game,City Building,Medieval,Territory Building","Dice Rolling,Hand Management,Open Drafting","Game: Catan,Game: The Rivals for Catan,Players: Two Player Only Games,Series: Two-player games (Kosmos),Versions & Editions: Two-Player Versions of More-Player Games",979.0,7133.0,6.95208,1.39285,6.59032,2.3225,Game
156776,"Warhammer 40,000: Conquest",2014,887,7.36,6.611,2968,/boardgame/156776/warhammer-40000-conquest,https://cf.geekdo-images.com/7u9y7JnR91pkt__MjrU6EA__micro/img/Xe5wR-YNwxYtkIWDZ-uf7jXjgAg=/fit-in/64x64/filters:strip_icc()/pic2079275.jpg,47185,224597,184151,212445,101721,90137,156776,"Warhammer 40,000: Conquest",2014.0,Customizable,"Fantasy Flight Games,Edge Entertainment,Emperor Penguin Games,Galakta,Giochi Uniti,Heidelberger Spieleverlag",2.0,2.0,2.0,2.0,2.0,2.0,14.0,30.0,60.0,"Card Game,Collectible Components,Fighting","Area Majority / Influence,Area-Impulse,Hand Management,Simultaneous Action Selection,Variable Player Powers","Collectible: Living Card Game (Fantasy Flight Games),Game: Warhammer 40,000 – Conquest (LCG),Players: Two Player Only Games,Setting: Warhammer 40,000 Card Games",1015.0,3141.0,7.36075,1.52494,6.57462,3.0362,Collectible
89409,BattleCON: War of Indines,2010,888,7.72,6.611,1823,/boardgame/89409/battlecon-war-indines,https://cf.geekdo-images.com/AfUbbvjhx4Q3LFOIjy_d7g__micro/img/vomIraADv3WPjWM67QJQhfB-HMM=/fit-in/64x64/filters:strip_icc()/pic2039033.jpg,123123,162388,204728,151347,159868,174400,89409,BattleCON: War of Indines,2010.0,Strategy Game,Level 99 Games,2.0,4.0,2.0,4.0,2.0,2.0,9.0,15.0,60.0,"Card Game,Fighting,Print & Play","Hand Management,Programmed Movement,Rock-Paper-Scissors,Simultaneous Action Selection,Variable Player Powers","Category: Two players fighting games,Crowdfunding: Kickstarter,Digital Implementations: Tabletopia,Game: BattleCON,Players: Two Player Only Games,Setting: World of Indines,Theme: Anime / Manga",1086.0,1901.0,7.66028,1.60984,6.53342,2.7586,Category
196526,Coffee Roaster,2015,889,7.49,6.609,2133,/boardgame/196526/coffee-roaster,https://cf.geekdo-images.com/XNphrzWB2Zc5e_NNBLLNxA__micro/img/tJUED5tYowvFwkybFrtF3psPY58=/fit-in/64x64/filters:strip_icc()/pic4818329.jpg,43570,306735,156336,216459,350736,352697,196526,Coffee Roaster,2015.0,Strategy Game,"Saashi & Saashi,Angry Lion Games,Big Fun Games (Board Game),Delirium Games,dlp games,Homosapiens Lab,Stronghold Games",1.0,1.0,1.0,1.0,1.0,1.0,12.0,10.0,30.0,Industry / Manufacturing,"Deck, Bag, and Pool Building,Memory,Once-Per-Game Abilities,Push Your Luck,Solo / Solitaire Game,Variable Set-up","Digital Implementations: Tabletopia,Food & Drink: Coffee,Players: Games with Solitaire Rules,Players: Solitaire Only Games",913.0,2954.0,7.38017,1.24591,6.63921,2.1089,Digital Implementations
160018,Smash Up: Monster Smash,2014,890,7.3,6.609,3011,/boardgame/160018/smash-monster-smash,https://cf.geekdo-images.com/0M5zVUI2lLiBekCTQuUj3g__micro/img/dGwPpUhF7YLKmGaFXen7_mTsb1E=/fit-in/64x64/filters:strip_icc()/pic2038798.jpg,151004,168917,177802,134726,143185,198487,160018,Smash Up: Monster Smash,2014.0,"Strategy Game,Family Game","Alderac Entertainment Group,Edge Entertainment,IELLO,Pegasus Spiele,uplay.it edizioni",2.0,2.0,2.0,2.0,2.0,2.0,12.0,30.0,45.0,"Card Game,Fantasy,Humor,Mythology,Science Fiction,Zombies","Area Majority / Influence,Hand Management,Take That,Variable Player Powers","Game: Smash Up,Players: Two Player Only Games",1052.0,3171.0,7.26349,1.31269,6.55394,2.234,Game
200954,Fields of Green,2016,891,7.16,6.608,3416,/boardgame/200954/fields-green,https://cf.geekdo-images.com/U7vYrViBcFbQ1Ip6iaZ8cw__micro/img/tKnHh-VSwmvLAIC3UIfpny2lAhQ=/fit-in/64x64/filters:strip_icc()/pic3504382.jpg,171669,179572,213893,204027,157526,157809,200954,Fields of Green,2016.0,Strategy Game,"Artipia Games,Czacha Games,Flick Game Studio,GaGa Games,Ghenos Games,Matagot,Spiele-Offensive.de,Stronghold Games,Surfin' Meeple China",2.0,4.0,2.0,4.0,2.0,2.0,12.0,45.0,45.0,"Card Game,City Building,Farming","Closed Drafting,Simultaneous Action Selection,Tile Placement,Variable Phase Order","Animals: Donkeys,Crowdfunding: Kickstarter,Crowdfunding: Spieleschmiede,Crowdfunding: zagramw.to,Mechanism: Tableau Building,Theme: Gardening,Theme: Nature",1008.0,3689.0,7.14329,1.21126,6.57655,2.6224,Animals
256999,Project: ELITE,2020,892,8.1,6.607,1328,/boardgame/256999/project-elite,https://cf.geekdo-images.com/5vp2W-DZ7waaaeZBFGF7LA__micro/img/FQf1ntjRrp0F6-IAnsr89CD_edk=/fit-in/64x64/filters:strip_icc()/pic5740623.jpg,302723,209010,216734,274637,181279,82222,256999,Project: ELITE,2020.0,Thematic,"Artipia Games,CMON Global Limited,Funforge",1.0,6.0,2.0,6.0,4.0,4.0,14.0,60.0,60.0,"Fighting,Miniatures,Real-time,Science Fiction","Cooperative Game,Dice Rolling,Elapsed Real Time Ending,Grid Movement,Line of Sight,Real-Time,Variable Player Powers","Components: Dice with Icons,Components: Miniatures,Creatures: Aliens / Extraterrestrials,Crowdfunding: Kickstarter,Game: Project ELITE,Players: Games with Solitaire Rules",731.0,1998.0,8.00978,1.40684,6.74974,2.439,Components
75449,Firenze,2010,893,7.25,6.606,2911,/boardgame/75449/firenze,https://cf.geekdo-images.com/bufTJIzODlIavAygTgTc9Q__micro/img/aFvMtW5ZCH7vf5R4QKP0yjI65VY=/fit-in/64x64/filters:strip_icc()/pic4262138.jpg,96913,119591,145588,91873,55670,136888,75449,Firenze,2010.0,"Strategy Game,Family Game","Pegasus Spiele,Quined Games",2.0,4.0,2.0,4.0,2.0,3.0,12.0,60.0,60.0,"Economic,Renaissance","Increase Value of Unchosen Resources,Set Collection","Cities: Florence (Tuscany, Italy),Country: Italy,Digital Implementations: Yucata,Region: Tuscany (Italy)",1003.0,3128.0,7.23993,1.17987,6.57771,2.546,Cities
104363,Rex: Final Days of an Empire,2012,894,7.08,6.606,4307,/boardgame/104363/rex-final-days-empire,https://cf.geekdo-images.com/HFhHL5g_mSWx-wOj9DaG7g__micro/img/KC8tn6utXYi9XOqZKWyCfh4hXZU=/fit-in/64x64/filters:strip_icc()/pic1246187.jpg,37111,25292,72125,163602,12493,43111,104363,Rex: Final Days of an Empire,2012.0,"Thematic,Strategy Game","Fantasy Flight Games,Edge Entertainment,Heidelberger Spieleverlag,Wargames Club Publishing",3.0,6.0,4.0,6.0,6.0,6.0,14.0,120.0,180.0,"Fighting,Negotiation,Political,Science Fiction","Alliances,Area Majority / Influence,Auction/Bidding,Force Commitment,Hand Management,Point to Point Movement,Team-Based Game,Variable Player Powers",Game: Twilight Imperium,1042.0,4429.0,7.06273,1.53225,6.55927,3.2835,Game
1382,Winner's Circle,2001,895,6.98,6.605,5195,/boardgame/1382/winners-circle,https://cf.geekdo-images.com/oc-osLnCx5c9on7qBCh-6w__micro/img/C_5htYBRurVJpL0z4xFPmnQ4Crc=/fit-in/64x64/filters:strip_icc()/pic3159401.jpg,125,46,3,398,475,337,1382,Winner's Circle,2001.0,Family Game,"alea,DiceTree Games,Ediciones MasQueOca,Face2Face Games,Group SNE,Ravensburger,Smart Ltd",2.0,6.0,3.0,6.0,5.0,6.0,10.0,45.0,60.0,"Animals,Racing,Sports","Betting and Bluffing,Roll / Spin and Move","Series: Alea Small Box,Series: Book Box (DiceTree),Sports: Horse Racing",988.0,5459.0,6.98696,1.23374,6.58486,1.6082,Series
185589,Islebound,2016,896,7.18,6.603,3260,/boardgame/185589/islebound,https://cf.geekdo-images.com/ccTWaeqW_LhEBfw8F1Vs4A__micro/img/LgOScuemBVebZLOM-N38k5H_0A4=/fit-in/64x64/filters:strip_icc()/pic2812825.jpg,172818,168609,259298,197376,195421,133848,185589,Islebound,2016.0,Strategy Game,Red Raven Games,2.0,4.0,2.0,4.0,3.0,4.0,13.0,60.0,120.0,"Fantasy,Nautical,Pirates","Area Majority / Influence,Area Movement,Dice Rolling,End Game Bonuses,Increase Value of Unchosen Resources,Modular Board,Ownership,Pick-up and Deliver,Push Your Luck,Worker Placement","Crowdfunding: Kickstarter,Digital Implementations: Tabletopia,Setting: World of Arzium,Theme: Pirates",1029.0,3505.0,7.17025,1.22942,6.57009,2.7176,Crowdfunding
157809,Nations: The Dice Game,2014,898,6.96,6.601,5170,/boardgame/157809/nations-dice-game,https://cf.geekdo-images.com/cAUrzJCm1nNzJ_JyH6N85g__micro/img/So4MacwiZB55Xl-QHf7bY9osMy0=/fit-in/64x64/filters:strip_icc()/pic3743789.jpg,121408,191977,123260,148949,176396,176494,157809,Nations: The Dice Game,2014.0,"Strategy Game,Family Game","Lautapelit.fi,Pegasus Spiele,Stronghold Games",1.0,4.0,1.0,4.0,4.0,4.0,14.0,20.0,40.0,"Ancient,Civilization,Dice,Medieval,Renaissance","Dice Rolling,Events,Push Your Luck,Re-rolling and Locking,Turn Order: Stat-Based,Variable Set-up","Components: Dice with Icons,Digital Implementations: Boiteajeux,Digital Implementations: Tabletopia,Digital Implementations: Yucata,Game: Nations,Mechanism: Tableau Building,Players: Games with Solitaire Rules,Versions & Editions: Dice Versions of Non-Dice Games",1028.0,5506.0,6.94751,1.25751,6.57025,2.0042,Components
127518,A Distant Plain,2013,899,7.86,6.601,1554,/boardgame/127518/distant-plain,https://cf.geekdo-images.com/-PI0iVHeKyFfjYST0xi9dQ__micro/img/BCWG-9lQF599tfTTiekFNS9g_Ww=/fit-in/64x64/filters:strip_icc()/pic1733403.jpg,144189,220588,180199,91080,165872,62227,127518,A Distant Plain,2013.0,War Game,GMT Games,1.0,4.0,1.0,4.0,4.0,4.0,12.0,180.0,300.0,"Modern Warfare,Wargame","Area Majority / Influence,Area Movement,Dice Rolling,Solo / Solitaire Game,Variable Phase Order,Variable Player Powers","Components: Multi-Use Cards,Country: Afghanistan,Country: USA,History: War in Afghanistan,Players: Wargames with Solitaire Rules,Series: COIN (GMT)",1022.0,1708.0,7.83585,1.38826,6.57236,3.8639,Components
253284,Ticket to Ride: New York,2018,900,6.99,6.599,5289,/boardgame/253284/ticket-ride-new-york,https://cf.geekdo-images.com/v0YHI6x4g8dJdtSqaxMdiA__micro/img/05mnzqnKuVapUD1NP55PZXdwXrY=/fit-in/64x64/filters:strip_icc()/pic4132194.jpg,276894,252929,362541,271869,256226,199561,253284,Ticket to Ride: New York,2018.0,Family Game,"Days of Wonder,ADC Blackfire Entertainment,Asterion Press,Edge Entertainment,Galápagos Jogos,Games Unplugged LLC,Gém Klub Kft.,Hobby Japan,Korea Boardgames Co., Ltd.,Rebel Sp. z o.o.,Siam Board Games",2.0,4.0,2.0,4.0,2.0,4.0,8.0,10.0,15.0,Trains,"Hand Management,Network and Route Building,Open Drafting,Set Collection","Cities: New York (New York, USA),Components: Map (City Scale),Game: Ticket to Ride (Official)",1009.0,6283.0,6.94237,1.166,6.57616,1.2396,Cities
227515,Riverboat,2017,901,7.48,6.599,2132,/boardgame/227515/riverboat,https://cf.geekdo-images.com/2sERfmFw2sWOkeIKBNlpkg__micro/img/75QAFgl-6S0Mzy6LBB4CNsuhrqI=/fit-in/64x64/filters:strip_icc()/pic3812239.png,245934,256570,206941,227789,193558,244049,227515,Riverboat,2017.0,Strategy Game,"Lookout Games,Mayfair Games,SD Games",2.0,4.0,2.0,4.0,4.0,4.0,10.0,90.0,90.0,Farming,"Action Drafting,Hexagon Grid,Open Drafting,Set Collection,Tile Placement","Cities: New Orleans (Louisiana, USA),Country: USA,Rivers: Mississippi,States: Mississippi",975.0,2513.0,7.43576,1.10613,6.5937,2.9175,Cities
141517,A Study in Emerald,2013,902,7.19,6.598,3192,/boardgame/141517/study-emerald,https://cf.geekdo-images.com/W_t-KinDa1Ag3JsZrMWMVw__micro/img/u1JuqXh22scOBlaqw5tK7EfYM0c=/fit-in/64x64/filters:strip_icc()/pic1638689.jpg,316624,178054,62219,30645,105551,19857,141517,A Study in Emerald,2013.0,Strategy Game,Treefrog Games,2.0,5.0,3.0,5.0,5.0,5.0,13.0,90.0,90.0,"Bluffing,Fantasy,Horror,Murder/Mystery,Novel-based,Political,Post-Napoleonic,Spies/Secret Agents,Zombies","Area Majority / Influence,Deck, Bag, and Pool Building,Hand Management,Hidden Roles,Open Drafting,Point to Point Movement,Team-Based Game","Books: Sherlock Holmes,Components: Multi-Use Cards,Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Theme: Cthulhu Mythos",1006.0,3376.0,7.19766,1.63316,6.57733,3.4538,Books
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017,903,7.65,6.597,1835,/boardgame/164949/time-crisis-roman-empire-turmoil-235-284-ad,https://cf.geekdo-images.com/AzbAevS1luPIpQZgdqRJrA__micro/img/cs8HD0W18JhANuWSqqti2K_7Cq8=/fit-in/64x64/filters:strip_icc()/pic3372197.jpg,253506,132018,91080,25021,40354,206480,164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017.0,"War Game,Strategy Game","Ergo Ludo Editions,GMT Games",2.0,4.0,3.0,4.0,4.0,4.0,14.0,120.0,180.0,"Ancient,Wargame","Action Points,Area Movement,Campaign / Battle Card Driven,Deck, Bag, and Pool Building,Dice Rolling,Hand Management,Open Drafting","Ancient: Rome,Components: Map (Continental / National scale),Continents: Europe,History: Barbarian migrations and invasions,History: Roman Empire,Region: Middle East,Region: North Africa",1007.0,2074.0,7.6077,1.33035,6.57662,3.0168,Ancient
195314,Herbaceous,2017,904,7.09,6.597,4142,/boardgame/195314/herbaceous,https://cf.geekdo-images.com/xkQEg3m5ePqjlffYsPahUg__micro/img/IH7VKkGMvg-i_9EG05vbVmprnw0=/fit-in/64x64/filters:strip_icc()/pic3048690.jpg,257769,322622,283155,228504,224904,199561,195314,Herbaceous,2017.0,Family Game,"Dr. Finn's Games,Pencil First Games, LLC,17wanzy (Yihu BG),Granna,Little Rocket Games,Maldito Games,Matagot,Quality Beast",1.0,4.0,1.0,4.0,4.0,4.0,8.0,15.0,20.0,"Card Game,Print & Play","Push Your Luck,Set Collection,Solo / Solitaire Game","Crowdfunding: Kickstarter,Game: Herbaceous,Players: Games with Solitaire Rules,Theme: Gardening,Theme: Nature",973.0,5164.0,7.04566,1.14304,6.59522,1.1985,Crowdfunding
22825,Tide of Iron,2007,905,7.21,6.595,3773,/boardgame/22825/tide-iron,https://cf.geekdo-images.com/MMQ5yH76vLnJTiHDzgoY6Q__micro/img/FhHJu8-8aKkFa36CJ9xK0VnBTe8=/fit-in/64x64/filters:strip_icc()/pic140479.jpg,17710,35052,67492,9609,10093,88827,22825,Tide of Iron,2007.0,War Game,"Fantasy Flight Games,Edge Entertainment,Ubik",2.0,4.0,2.0,4.0,2.0,2.0,12.0,120.0,120.0,"Miniatures,Wargame,World War II","Action Points,Dice Rolling,Hand Management,Hexagon Grid,Modular Board,Team-Based Game","Admin: Better Description Needed!,Game: Tide of Iron,Series: Fantasy Flight Big Box",1059.0,3833.0,7.19807,1.49521,6.5495,3.4563,Admin
1301,Netrunner,1996,906,7.45,6.595,2357,/boardgame/1301/netrunner,https://cf.geekdo-images.com/Xv_C5PpqX8kDwU-8iktmgQ__micro/img/P1WQKSsFIaLZadk-7a22trxD1Ts=/fit-in/64x64/filters:strip_icc()/pic92015.jpg,2122,463,124742,90137,257501,1887,1301,Netrunner,1996.0,Customizable,Wizards of the Coast,2.0,2.0,2.0,2.0,2.0,2.0,10.0,45.0,45.0,"Card Game,Collectible Components,Science Fiction",Action Points,"Collectible: Collectible Card Games,Game: Netrunner,Players: Two Player Only Games,Theme: Cyberpunk,Theme: Hackers",1072.0,2431.0,7.43399,1.61578,6.54401,2.9384,Collectible
198454,When I Dream,2016,907,7.04,6.594,4490,/boardgame/198454/when-i-dream,https://cf.geekdo-images.com/E7bmvTXE2dWskxFaMwXYrA__micro/img/MpZjtDE8UoQzSP4MGL4cjLH91Lg=/fit-in/64x64/filters:strip_icc()/pic3747128.png,147151,209778,39856,244992,139030,175117,198454,When I Dream,2016.0,Party Game,"Drawlab Entertainment,Repos Production,ADC Blackfire Entertainment,Asmodee,Asterion Press,Galápagos Jogos,Gém Klub Kft.,GoKids 玩樂小子,Hobby Japan,Korea Boardgames Co., Ltd.,Lifestyle Boardgames Ltd,Playhouse,Rebel Sp. z o.o.,Siam Board Games,Sombreros Production,Ігромаг,פרש משחקים: Game Knight",4.0,10.0,4.0,10.0,6.0,6.0,8.0,20.0,40.0,"Deduction,Party Game,Real-time,Word Game","Communication Limits,Hidden Roles,Memory,Role Playing,Storytelling,Team-Based Game","Components: Blindfolds / Blackout Glasses,Components: Game Trayz Inside,Theme: Dreams / Nightmares,Word Games: Guess the Word",1057.0,5206.0,6.98367,1.31739,6.55033,1.2105,Components
8203,"Hey, That's My Fish!",2003,908,6.7,6.593,20029,/boardgame/8203/hey-s-my-fish,https://cf.geekdo-images.com/CR2jXsbmCdhDYo2zI6cJFQ__micro/img/VirxkzmaqklwOjt5Og-4YRrniw4=/fit-in/64x64/filters:strip_icc()/pic1004115.jpg,50,5782,172,12942,9674,11,8203,"Hey, That's My Fish!",2003.0,"Abstract Game,Family Game","Bambus Spieleverlag,999 Games,Angry Lion Games,Arclight Games,Brain Games,cutia.ro,Devir,Edge Entertainment,Fantasy Flight Games,Giochi Uniti,Gordion Games,Granna,Heidelberger Spieleverlag,KADABRA,Kaissa Chess & Games,Lautapelit.fi,Mayfair Games,Phalanx Games B.V.,Phalanx Games Deutschland,Rebel Sp. z o.o.,Swan Panasia Co., Ltd.,Ubik,Vennerød Forlag AS,Zvezda",2.0,4.0,2.0,4.0,3.0,3.0,8.0,20.0,20.0,"Abstract Strategy,Animals","Grid Movement,Hexagon Grid,Map Reduction,Modular Board,Variable Set-up","Animals: Fish / Fishes,Animals: Penguins,Category: Combinatorial,Continents: Antarctica,Digital Implementations: Yucata",1002.0,20951.0,6.69197,1.12432,6.57787,1.4506,Animals
264052,Circadians: First Light,2019,909,7.69,6.593,1747,/boardgame/264052/circadians-first-light,https://cf.geekdo-images.com/yZpEGpYcqAjFtPctE4dwbg__micro/img/JMjcmkqOH0rcWqSLAojK8WJEWMg=/fit-in/64x64/filters:strip_icc()/pic6398652.png,265402,254713,230244,264982,350316,296151,264052,Circadians: First Light,2019.0,Strategy Game,"Garphill Games,Banana Games,MEEPLE,Mosaico Jogos,Pixie Games,Portal Games,Primigenio,Renegade Game Studios,Schwerkraft-Verlag",1.0,4.0,1.0,4.0,2.0,2.0,12.0,60.0,90.0,"Dice,Science Fiction,Space Exploration","Contracts,Dice Rolling,Events,Secret Unit Deployment,Set Collection,Variable Player Powers,Worker Placement,Worker Placement with Dice Workers","Crowdfunding: Kickstarter,Digital Implementations: TableTop Simulator Mod (TTS),Setting: Circadians Universe",887.0,2468.0,7.58322,1.21674,6.65503,3.4468,Crowdfunding
171233,The Big Book of Madness,2015,910,6.94,6.593,6027,/boardgame/171233/big-book-madness,https://cf.geekdo-images.com/-LL30JqMelQiFx51xjzIVg__micro/img/ueOcY0KechiEK9jLyCw2MKR_538=/fit-in/64x64/filters:strip_icc()/pic2750172.jpg,150312,201921,172818,232043,212402,195544,171233,The Big Book of Madness,2015.0,Strategy Game,"IELLO,2 Pionki,Broadway Toys LTD,Bureau de Juegos,Devir,Heidelberger Spieleverlag,Hobby Japan,Origames,Portal Games,Redbox Editora (Redbox),Reflexshop,REXhry,uplay.it edizioni",2.0,5.0,2.0,4.0,3.0,3.0,12.0,60.0,90.0,"Card Game,Fantasy","Cooperative Game,Deck, Bag, and Pool Building,Hand Management,Player Elimination,Variable Player Powers",Theme: Books / Libraries,1051.0,6557.0,6.90894,1.32641,6.55422,2.6857,Theme
45986,Stronghold,2009,911,7.15,6.593,3398,/boardgame/45986/stronghold,https://cf.geekdo-images.com/UAjajeqlfHqr2kaoI_sG7Q__micro/img/l_rSXURis4iqzRr8oaHA-Ug4O-M=/fit-in/64x64/filters:strip_icc()/pic570478.jpg,45315,20963,43111,22545,77130,40765,45986,Stronghold,2009.0,Strategy Game,"Portal Games,IELLO,Phalanx Games B.V.,Valley Games, Inc.",2.0,4.0,2.0,4.0,2.0,2.0,10.0,120.0,120.0,"Fantasy,Fighting,Medieval","Action Points,Area Majority / Influence,Point to Point Movement,Team-Based Game,Variable Player Powers","Category: Tower Defense,Components: Wooden pieces & boards,Digital Implementations: Tabletopia",1068.0,3455.0,7.14116,1.42835,6.54636,3.6743,Category
